epsilon,anisotropy,block,family,method,ratio_kind,statistic,value
0.001,1000.0,classical_families,gaussian,jacobi,full,n,24
0.001,1000.0,classical_families,gaussian,jacobi,full,mean,0.5378139696061656
0.001,1000.0,classical_families,gaussian,jacobi,full,median,0.5375407907578946
0.001,1000.0,classical_families,gaussian,jacobi,full,p95,0.5622352429810665
0.001,1000.0,classical_families,gaussian,jacobi,full,p99,0.5713855678095012
0.001,1000.0,classical_families,gaussian,jacobi,full,worst,0.5735892643378132
0.001,1000.0,classical_families,gaussian,jacobi,full,best,0.5120090914724205
0.001,1000.0,classical_families,gaussian,jacobi,full,frac_above_1,0.0
0.001,1000.0,classical_families,gaussian,jacobi,full,mean_squared_ratio,0.28947021293098485
0.001,1000.0,classical_families,gaussian,jacobi,complement,n,24
0.001,1000.0,classical_families,gaussian,jacobi,complement,mean,0.48813800793416773
0.001,1000.0,classical_families,gaussian,jacobi,complement,median,0.4884780449631964
0.001,1000.0,classical_families,gaussian,jacobi,complement,p95,0.5119261655898792
0.001,1000.0,classical_families,gaussian,jacobi,complement,p99,0.5221111380169308
0.001,1000.0,classical_families,gaussian,jacobi,complement,worst,0.5249856814298773
0.001,1000.0,classical_families,gaussian,jacobi,complement,best,0.4567594349219645
0.001,1000.0,classical_families,gaussian,jacobi,complement,frac_above_1,0.0
0.001,1000.0,classical_families,gaussian,jacobi,complement,mean_squared_ratio,0.2385492723250622
0.001,1000.0,classical_families,gaussian,gs,full,n,24
0.001,1000.0,classical_families,gaussian,gs,full,mean,0.4405086519138346
0.001,1000.0,classical_families,gaussian,gs,full,median,0.4399922753234647
0.001,1000.0,classical_families,gaussian,gs,full,p95,0.4498570854742578
0.001,1000.0,classical_families,gaussian,gs,full,p99,0.4539469484993972
0.001,1000.0,classical_families,gaussian,gs,full,worst,0.4551016251535747
0.001,1000.0,classical_families,gaussian,gs,full,best,0.4265294203598411
0.001,1000.0,classical_families,gaussian,gs,full,frac_above_1,0.0
0.001,1000.0,classical_families,gaussian,gs,full,mean_squared_ratio,0.1940858232318153
0.001,1000.0,classical_families,gaussian,gs,complement,n,24
0.001,1000.0,classical_families,gaussian,gs,complement,mean,0.36177233412213755
0.001,1000.0,classical_families,gaussian,gs,complement,median,0.361345845431976
0.001,1000.0,classical_families,gaussian,gs,complement,p95,0.37401704022450377
0.001,1000.0,classical_families,gaussian,gs,complement,p99,0.3782151185730579
0.001,1000.0,classical_families,gaussian,gs,complement,worst,0.37929009758939203
0.001,1000.0,classical_families,gaussian,gs,complement,best,0.3480418282817297
0.001,1000.0,classical_families,gaussian,gs,complement,frac_above_1,0.0
0.001,1000.0,classical_families,gaussian,gs,complement,mean_squared_ratio,0.13094184122987
0.001,1000.0,classical_families,gaussian,sgs_ssor,full,n,24
0.001,1000.0,classical_families,gaussian,sgs_ssor,full,mean,0.2508596045270882
0.001,1000.0,classical_families,gaussian,sgs_ssor,full,median,0.25064833959450294
0.001,1000.0,classical_families,gaussian,sgs_ssor,full,p95,0.25927392594234
0.001,1000.0,classical_families,gaussian,sgs_ssor,full,p99,0.26057242065237
0.001,1000.0,classical_families,gaussian,sgs_ssor,full,worst,0.2608966555724763
0.001,1000.0,classical_families,gaussian,sgs_ssor,full,best,0.2375940127761241
0.001,1000.0,classical_families,gaussian,sgs_ssor,full,frac_above_1,0.0
0.001,1000.0,classical_families,gaussian,sgs_ssor,full,mean_squared_ratio,0.06295569743325811
0.001,1000.0,classical_families,gaussian,sgs_ssor,complement,n,24
0.001,1000.0,classical_families,gaussian,sgs_ssor,complement,mean,0.2310327513759447
0.001,1000.0,classical_families,gaussian,sgs_ssor,complement,median,0.23024040731148931
0.001,1000.0,classical_families,gaussian,sgs_ssor,complement,p95,0.23944972441017667
0.001,1000.0,classical_families,gaussian,sgs_ssor,complement,p99,0.24023990809220813
0.001,1000.0,classical_families,gaussian,sgs_ssor,complement,worst,0.2403435503844069
0.001,1000.0,classical_families,gaussian,sgs_ssor,complement,best,0.22048957050884946
0.001,1000.0,classical_families,gaussian,sgs_ssor,complement,frac_above_1,0.0
0.001,1000.0,classical_families,gaussian,sgs_ssor,complement,mean_squared_ratio,0.053395967045866875
0.001,1000.0,classical_families,fourier,jacobi,full,n,24
0.001,1000.0,classical_families,fourier,jacobi,full,mean,0.47326360468930734
0.001,1000.0,classical_families,fourier,jacobi,full,median,0.4761575505658113
0.001,1000.0,classical_families,fourier,jacobi,full,p95,0.6672604393409663
0.001,1000.0,classical_families,fourier,jacobi,full,p99,0.7013734122932188
0.001,1000.0,classical_families,fourier,jacobi,full,worst,0.7095613312238505
0.001,1000.0,classical_families,fourier,jacobi,full,best,0.293136302408439
0.001,1000.0,classical_families,fourier,jacobi,full,frac_above_1,0.0
0.001,1000.0,classical_families,fourier,jacobi,full,mean_squared_ratio,0.2417196513480405
0.001,1000.0,classical_families,fourier,jacobi,complement,n,24
0.001,1000.0,classical_families,fourier,jacobi,complement,mean,0.4254070541898276
0.001,1000.0,classical_families,fourier,jacobi,complement,median,0.4277464056749229
0.001,1000.0,classical_families,fourier,jacobi,complement,p95,0.5944240640291999
0.001,1000.0,classical_families,fourier,jacobi,complement,p99,0.6750281518689956
0.001,1000.0,classical_families,fourier,jacobi,complement,worst,0.6988305717913224
0.001,1000.0,classical_families,fourier,jacobi,complement,best,0.15886002096002907
0.001,1000.0,classical_families,fourier,jacobi,complement,frac_above_1,0.0
0.001,1000.0,classical_families,fourier,jacobi,complement,mean_squared_ratio,0.19984393927472344
0.001,1000.0,classical_families,fourier,gs,full,n,24
0.001,1000.0,classical_families,fourier,gs,full,mean,0.42390774268610487
0.001,1000.0,classical_families,fourier,gs,full,median,0.4385124417510401
0.001,1000.0,classical_families,fourier,gs,full,p95,0.5113687923846112
0.001,1000.0,classical_families,fourier,gs,full,p99,0.5472862890489307
0.001,1000.0,classical_families,fourier,gs,full,worst,0.5574561242293773
0.001,1000.0,classical_families,fourier,gs,full,best,0.24033202349973407
0.001,1000.0,classical_families,fourier,gs,full,frac_above_1,0.0
0.001,1000.0,classical_families,fourier,gs,full,mean_squared_ratio,0.18472933094759306
0.001,1000.0,classical_families,fourier,gs,complement,n,24
0.001,1000.0,classical_families,fourier,gs,complement,mean,0.3380237294961839
0.001,1000.0,classical_families,fourier,gs,complement,median,0.33183647561442886
0.001,1000.0,classical_families,fourier,gs,complement,p95,0.4952188680384541
0.001,1000.0,classical_families,fourier,gs,complement,p99,0.5266252331267723
0.001,1000.0,classical_families,fourier,gs,complement,worst,0.532261377042701
0.001,1000.0,classical_families,fourier,gs,complement,best,0.17850536494783067
0.001,1000.0,classical_families,fourier,gs,complement,frac_above_1,0.0
0.001,1000.0,classical_families,fourier,gs,complement,mean_squared_ratio,0.12037757192808474
0.001,1000.0,classical_families,fourier,sgs_ssor,full,n,24
0.001,1000.0,classical_families,fourier,sgs_ssor,full,mean,0.24056758726489824
0.001,1000.0,classical_families,fourier,sgs_ssor,full,median,0.24512347223530145
0.001,1000.0,classical_families,fourier,sgs_ssor,full,p95,0.3196794142717606
0.001,1000.0,classical_families,fourier,sgs_ssor,full,p99,0.32781508851907126
0.001,1000.0,classical_families,fourier,sgs_ssor,full,worst,0.3298977614918771
0.001,1000.0,classical_families,fourier,sgs_ssor,full,best,0.11470946610540961
0.001,1000.0,classical_families,fourier,sgs_ssor,full,frac_above_1,0.0
0.001,1000.0,classical_families,fourier,sgs_ssor,full,mean_squared_ratio,0.06060197073050319
0.001,1000.0,classical_families,fourier,sgs_ssor,complement,n,24
0.001,1000.0,classical_families,fourier,sgs_ssor,complement,mean,0.22204973737616673
0.001,1000.0,classical_families,fourier,sgs_ssor,complement,median,0.23027567075228922
0.001,1000.0,classical_families,fourier,sgs_ssor,complement,p95,0.3080587584923739
0.001,1000.0,classical_families,fourier,sgs_ssor,complement,p99,0.3198806921026485
0.001,1000.0,classical_families,fourier,sgs_ssor,complement,worst,0.32295080594504283
0.001,1000.0,classical_families,fourier,sgs_ssor,complement,best,0.10856307135609497
0.001,1000.0,classical_families,fourier,sgs_ssor,complement,frac_above_1,0.0
0.001,1000.0,classical_families,fourier,sgs_ssor,complement,mean_squared_ratio,0.05198086918674196
0.001,1000.0,classical_families,weak,jacobi,full,n,24
0.001,1000.0,classical_families,weak,jacobi,full,mean,0.9607519508033723
0.001,1000.0,classical_families,weak,jacobi,full,median,0.9830844736465227
0.001,1000.0,classical_families,weak,jacobi,full,p95,0.9929551862534347
0.001,1000.0,classical_families,weak,jacobi,full,p99,0.9930439137617689
0.001,1000.0,classical_families,weak,jacobi,full,worst,0.9930704167837389
0.001,1000.0,classical_families,weak,jacobi,full,best,0.8214410969789003
0.001,1000.0,classical_families,weak,jacobi,full,frac_above_1,0.0
0.001,1000.0,classical_families,weak,jacobi,full,mean_squared_ratio,0.9251546898633984
0.001,1000.0,classical_families,weak,jacobi,complement,n,24
0.001,1000.0,classical_families,weak,jacobi,complement,mean,0.9605253112081575
0.001,1000.0,classical_families,weak,jacobi,complement,median,0.983078790486734
0.001,1000.0,classical_families,weak,jacobi,complement,p95,0.9929551837384885
0.001,1000.0,classical_families,weak,jacobi,complement,p99,0.993043913183331
0.001,1000.0,classical_families,weak,jacobi,complement,worst,0.9930704167837384
0.001,1000.0,classical_families,weak,jacobi,complement,best,0.8181558736404857
0.001,1000.0,classical_families,weak,jacobi,complement,frac_above_1,0.0
0.001,1000.0,classical_families,weak,jacobi,complement,mean_squared_ratio,0.9247746861655083
0.001,1000.0,classical_families,weak,gs,full,n,24
0.001,1000.0,classical_families,weak,gs,full,mean,0.915391983246156
0.001,1000.0,classical_families,weak,gs,full,median,0.9572820747792208
0.001,1000.0,classical_families,weak,gs,full,p95,0.9809799187567293
0.001,1000.0,classical_families,weak,gs,full,p99,0.9811686766358764
0.001,1000.0,classical_families,weak,gs,full,worst,0.9812238099524802
0.001,1000.0,classical_families,weak,gs,full,best,0.700601424304742
0.001,1000.0,classical_families,weak,gs,full,frac_above_1,0.0
0.001,1000.0,classical_families,weak,gs,full,mean_squared_ratio,0.8450365729611176
0.001,1000.0,classical_families,weak,gs,complement,n,24
0.001,1000.0,classical_families,weak,gs,complement,mean,0.9149511934447463
0.001,1000.0,classical_families,weak,gs,complement,median,0.9572149391273397
0.001,1000.0,classical_families,weak,gs,complement,p95,0.9809518072487897
0.001,1000.0,classical_families,weak,gs,complement,p99,0.9811394037449861
0.001,1000.0,classical_families,weak,gs,complement,worst,0.9811942115301401
0.001,1000.0,classical_families,weak,gs,complement,best,0.6986465355427174
0.001,1000.0,classical_families,weak,gs,complement,frac_above_1,0.0
0.001,1000.0,classical_families,weak,gs,complement,mean_squared_ratio,0.8443706236135826
0.001,1000.0,classical_families,weak,sgs_ssor,full,n,24
0.001,1000.0,classical_families,weak,sgs_ssor,full,mean,0.8482644635564934
0.001,1000.0,classical_families,weak,sgs_ssor,full,median,0.9180222182312245
0.001,1000.0,classical_families,weak,sgs_ssor,full,p95,0.962664523860113
0.001,1000.0,classical_families,weak,sgs_ssor,full,p99,0.9630247059953934
0.001,1000.0,classical_families,weak,sgs_ssor,full,worst,0.9631298455678224
0.001,1000.0,classical_families,weak,sgs_ssor,full,best,0.5025155687430336
0.001,1000.0,classical_families,weak,sgs_ssor,full,frac_above_1,0.0
0.001,1000.0,classical_families,weak,sgs_ssor,full,mean_squared_ratio,0.7393475683425709
0.001,1000.0,classical_families,weak,sgs_ssor,complement,n,24
0.001,1000.0,classical_families,weak,sgs_ssor,complement,mean,0.8476554010744843
0.001,1000.0,classical_families,weak,sgs_ssor,complement,median,0.9179081231303083
0.001,1000.0,classical_families,weak,sgs_ssor,complement,p95,0.9626548841144639
0.001,1000.0,classical_families,weak,sgs_ssor,complement,p99,0.9630139852955221
0.001,1000.0,classical_families,weak,sgs_ssor,complement,worst,0.9631187627794736
0.001,1000.0,classical_families,weak,sgs_ssor,complement,best,0.4991398519940994
0.001,1000.0,classical_families,weak,sgs_ssor,complement,frac_above_1,0.0
0.001,1000.0,classical_families,weak,sgs_ssor,complement,mean_squared_ratio,0.7386050680347535
0.001,1000.0,classical_families,survivor,jacobi,full,n,24
0.001,1000.0,classical_families,survivor,jacobi,full,mean,0.8593411385003273
0.001,1000.0,classical_families,survivor,jacobi,full,median,0.8900522703077611
0.001,1000.0,classical_families,survivor,jacobi,full,p95,0.9638031781705997
0.001,1000.0,classical_families,survivor,jacobi,full,p99,0.9721195858610069
0.001,1000.0,classical_families,survivor,jacobi,full,worst,0.9743454273249942
0.001,1000.0,classical_families,survivor,jacobi,full,best,0.6640822583672045
0.001,1000.0,classical_families,survivor,jacobi,full,frac_above_1,0.0
0.001,1000.0,classical_families,survivor,jacobi,full,mean_squared_ratio,0.7481093810073244
0.001,1000.0,classical_families,survivor,jacobi,complement,n,24
0.001,1000.0,classical_families,survivor,jacobi,complement,mean,0.8404514111898637
0.001,1000.0,classical_families,survivor,jacobi,complement,median,0.8751500481307277
0.001,1000.0,classical_families,survivor,jacobi,complement,p95,0.9633981755399069
0.001,1000.0,classical_families,survivor,jacobi,complement,p99,0.9711354308736864
0.001,1000.0,classical_families,survivor,jacobi,complement,worst,0.9731907332800265
0.001,1000.0,classical_families,survivor,jacobi,complement,best,0.6289754636148644
0.001,1000.0,classical_families,survivor,jacobi,complement,frac_above_1,0.0
0.001,1000.0,classical_families,survivor,jacobi,complement,mean_squared_ratio,0.7186155245470379
0.001,1000.0,classical_families,survivor,gs,full,n,24
0.001,1000.0,classical_families,survivor,gs,full,mean,0.6888742519404559
0.001,1000.0,classical_families,survivor,gs,full,median,0.5781037197194344
0.001,1000.0,classical_families,survivor,gs,full,p95,0.9237198095295616
0.001,1000.0,classical_families,survivor,gs,full,p99,0.9468183560054204
0.001,1000.0,classical_families,survivor,gs,full,worst,0.9531003131846703
0.001,1000.0,classical_families,survivor,gs,full,best,0.5211479102850353
0.001,1000.0,classical_families,survivor,gs,full,frac_above_1,0.0
0.001,1000.0,classical_families,survivor,gs,full,mean_squared_ratio,0.5043569161326951
0.001,1000.0,classical_families,survivor,gs,complement,n,24
0.001,1000.0,classical_families,survivor,gs,complement,mean,0.6611090367834865
0.001,1000.0,classical_families,survivor,gs,complement,median,0.5300740409531972
0.001,1000.0,classical_families,survivor,gs,complement,p95,0.9229721271020868
0.001,1000.0,classical_families,survivor,gs,complement,p99,0.9450544731874431
0.001,1000.0,classical_families,survivor,gs,complement,worst,0.951032133150397
0.001,1000.0,classical_families,survivor,gs,complement,best,0.45914017380776057
0.001,1000.0,classical_families,survivor,gs,complement,frac_above_1,0.0
0.001,1000.0,classical_families,survivor,gs,complement,mean_squared_ratio,0.4736123537910773
0.001,1000.0,classical_families,survivor,sgs_ssor,full,n,24
0.001,1000.0,classical_families,survivor,sgs_ssor,full,mean,0.5510531504468279
0.001,1000.0,classical_families,survivor,sgs_ssor,full,median,0.40521598120565716
0.001,1000.0,classical_families,survivor,sgs_ssor,full,p95,0.8679882921847293
0.001,1000.0,classical_families,survivor,sgs_ssor,full,p99,0.9060964724476696
0.001,1000.0,classical_families,survivor,sgs_ssor,full,worst,0.9166267890742484
0.001,1000.0,classical_families,survivor,sgs_ssor,full,best,0.3186371055738462
0.001,1000.0,classical_families,survivor,sgs_ssor,full,frac_above_1,0.0
0.001,1000.0,classical_families,survivor,sgs_ssor,full,mean_squared_ratio,0.3573189040410754
0.001,1000.0,classical_families,survivor,sgs_ssor,complement,n,24
0.001,1000.0,classical_families,survivor,sgs_ssor,complement,mean,0.541266649025844
0.001,1000.0,classical_families,survivor,sgs_ssor,complement,median,0.39870171653124997
0.001,1000.0,classical_families,survivor,sgs_ssor,complement,p95,0.8670512353727144
0.001,1000.0,classical_families,survivor,sgs_ssor,complement,p99,0.9053265537838268
0.001,1000.0,classical_families,survivor,sgs_ssor,complement,worst,0.9157856072835001
0.001,1000.0,classical_families,survivor,sgs_ssor,complement,best,0.3031097703304004
0.001,1000.0,classical_families,survivor,sgs_ssor,complement,frac_above_1,0.0
0.001,1000.0,classical_families,survivor,sgs_ssor,complement,mean_squared_ratio,0.3497733862562635
0.001,1000.0,deeponet_families,gaussian,jacobi,full,n,24
0.001,1000.0,deeponet_families,gaussian,jacobi,full,mean,0.5378139696061656
0.001,1000.0,deeponet_families,gaussian,jacobi,full,median,0.5375407907578946
0.001,1000.0,deeponet_families,gaussian,jacobi,full,p95,0.5622352429810665
0.001,1000.0,deeponet_families,gaussian,jacobi,full,p99,0.5713855678095012
0.001,1000.0,deeponet_families,gaussian,jacobi,full,worst,0.5735892643378132
0.001,1000.0,deeponet_families,gaussian,jacobi,full,best,0.5120090914724205
0.001,1000.0,deeponet_families,gaussian,jacobi,full,frac_above_1,0.0
0.001,1000.0,deeponet_families,gaussian,jacobi,full,mean_squared_ratio,0.28947021293098485
0.001,1000.0,deeponet_families,gaussian,jacobi,complement,n,24
0.001,1000.0,deeponet_families,gaussian,jacobi,complement,mean,0.48813800793416773
0.001,1000.0,deeponet_families,gaussian,jacobi,complement,median,0.4884780449631964
0.001,1000.0,deeponet_families,gaussian,jacobi,complement,p95,0.5119261655898792
0.001,1000.0,deeponet_families,gaussian,jacobi,complement,p99,0.5221111380169308
0.001,1000.0,deeponet_families,gaussian,jacobi,complement,worst,0.5249856814298773
0.001,1000.0,deeponet_families,gaussian,jacobi,complement,best,0.4567594349219645
